ANIME_ID,NAME,SCORE,TYPE,EPISODES,STATUS,STUDIOS,SOURCE,RATING,RANK,POPULARITY,FAVORITES,SCORED_BY,MEMBERS,DURATION_FINAL,PREMIERED_SEASON,PREMIERED_YEAR,Action,Adventure,AvantGarde,AwardWinning,BoysLove,Comedy,Drama,Ecchi,Erotica,Fantasy,GirlsLove,Gourmet,Hentai,Horror,Mystery,Romance,Sci-Fi,SliceofLife,Sports,Supernatural,Suspense
124,Fushigi Yuugi: Eikouden,6.82,OVA,4.0,Finished Airing,Pierrot,Manga,PG-13 - Teens 13 or older,4776.0,4833,40,8944.0,17611,30.0,UNKNOWN,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
125,Futakoi,6.44,TV,13.0,Finished Airing,Telecom Animation Film,Original,PG-13 - Teens 13 or older,6666.0,3540,23,15858.0,34677,24.0,fall,2004.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
126,Futakoi Alternative,6.86,TV,13.0,Finished Airing,"ufotable, feel., Studio Flag",Original,PG-13 - Teens 13 or older,4571.0,3750,78,11670.0,30944,24.0,spring,2005.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
127,Gate Keepers,6.92,TV,24.0,Finished Airing,Gonzo,Game,PG-13 - Teens 13 or older,4314.0,4404,54,9255.0,21786,25.0,spring,2000.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
128,Gate Keepers 21,6.74,OVA,6.0,Finished Airing,Gonzo,Game,PG-13 - Teens 13 or older,5125.0,5946,21,4508.0,10417,25.0,UNKNOWN,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
129,Gensoumaden Saiyuuki,7.55,TV,50.0,Finished Airing,Pierrot,Manga,R - 17+ (violence & profanity),1545.0,2791,776,21181.0,53858,23.0,spring,2000.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
130,Saiyuuki Reload,7.37,TV,25.0,Finished Airing,Pierrot,Manga,PG-13 - Teens 13 or older,2211.0,3560,112,13300.0,34249,23.0,fall,2003.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131,Saiyuuki Reload Gunlock,7.37,TV,26.0,Finished Airing,Pierrot,Manga,PG-13 - Teens 13 or older,2211.0,4298,46,8463.0,22999,24.0,spring,2004.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
132,GetBackers,7.58,TV,49.0,Finished Airing,Studio Deen,Manga,PG-13 - Teens 13 or older,1438.0,1703,867,53000.0,119875,24.0,fall,2002.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
133,Green Green,6.15,TV,12.0,Finished Airing,Studio Matrix,Visual novel,R+ - Mild Nudity,8102.0,1750,221,65710.0,115548,24.0,summer,2003.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
134,Gunslinger Girl,7.39,TV,13.0,Finished Airing,Madhouse,Manga,R - 17+ (violence & profanity),2127.0,1191,1153,76112.0,185016,24.0,fall,2003.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
135,Hikaru no Go,8.08,TV,75.0,Finished Airing,Pierrot,Manga,PG-13 - Teens 13 or older,491.0,1557,2341,61567.0,133599,23.0,fall,2001.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
136,Hunter x Hunter,8.41,TV,62.0,Finished Airing,Nippon Animation,Manga,PG-13 - Teens 13 or older,170.0,357,10442,275467.0,564771,23.0,fall,1999.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
137,Hunter x Hunter: Original Video Animation,8.31,OVA,8.0,Finished Airing,Nippon Animation,Manga,PG-13 - Teens 13 or older,239.0,1673,395,64101.0,122636,24.0,UNKNOWN,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
138,Hunter x Hunter: Greed Island,8.18,OVA,8.0,Finished Airing,Nippon Animation,Manga,PG-13 - Teens 13 or older,374.0,1429,284,82653.0,150175,22.0,UNKNOWN,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
139,Hunter x Hunter: Greed Island Final,8.25,OVA,14.0,Finished Airing,Nippon Animation,Manga,PG-13 - Teens 13 or older,298.0,1506,238,75642.0,139464,24.0,UNKNOWN,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
141,Jinki:Extend,6.1,TV,12.0,Finished Airing,feel.,Manga,R - 17+ (violence & profanity),8385.0,5723,11,4233.0,11401,23.0,winter,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
142,Kamikaze Kaitou Jeanne,7.46,TV,44.0,Finished Airing,Toei Animation,Manga,PG-13 - Teens 13 or older,1847.0,2764,496,27792.0,54889,24.0,winter,1999.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
143,Kannazuki no Miko,6.81,TV,12.0,Finished Airing,TNK,Manga,PG-13 - Teens 13 or older,4801.0,2436,701,29746.0,69192,24.0,fall,2004.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
144,Kanon,7.07,TV,13.0,Finished Airing,Toei Animation,Visual novel,G - All Ages,3669.0,2542,220,26704.0,64293,24.0,winter,2002.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
145,Kareshi Kanojo no Jijou,7.59,TV,26.0,Finished Airing,"Gainax, J.C.Staff",Manga,PG-13 - Teens 13 or older,1402.0,1023,2517,78310.0,220497,24.0,fall,1998.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
146,Kono Minikuku mo Utsukushii Sekai,6.71,TV,12.0,Finished Airing,"Gainax, Shaft",Original,R+ - Mild Nudity,5291.0,2647,151,28382.0,59737,24.0,spring,2004.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
147,Kimi ga Nozomu Eien,7.18,TV,14.0,Finished Airing,Studio Fantasia,Visual novel,R+ - Mild Nudity,3122.0,1511,1048,67615.0,139156,23.0,fall,2003.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
148,Kita e.: Diamond Dust Drops,6.56,TV,12.0,Finished Airing,Studio Deen,Visual novel,PG-13 - Teens 13 or older,6039.0,6300,10,2671.0,9050,24.0,winter,2004.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
149,Loveless,6.76,TV,12.0,Finished Airing,J.C.Staff,Manga,PG-13 - Teens 13 or older,5020.0,1526,1308,69267.0,137813,24.0,spring,2005.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
150,Blood+,7.62,TV,50.0,Finished Airing,Production I.G,Original,R - 17+ (violence & profanity),1320.0,592,4321,156688.0,367577,24.0,fall,2005.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
151,Re: Cutey Honey,7.1,OVA,3.0,Finished Airing,"Gainax, Toei Animation",Manga,R+ - Mild Nudity,3562.0,3925,161,10684.0,28103,46.0,UNKNOWN,,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
152,Solty Rei,7.27,TV,24.0,Finished Airing,"Gonzo, AIC",Original,R - 17+ (violence & profanity),2675.0,3856,132,12371.0,29283,23.0,fall,2005.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
153,Juuni Kokuki,8.02,TV,45.0,Finished Airing,Pierrot,Novel,PG-13 - Teens 13 or older,566.0,1473,2403,44122.0,144333,25.0,spring,2002.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154,Shaman King,7.75,TV,64.0,Finished Airing,Xebec,Manga,PG-13 - Teens 13 or older,1020.0,612,3709,191259.0,356061,23.0,summer,2001.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
155,X/1999,6.57,Movie,1.0,Finished Airing,Madhouse,Manga,R - 17+ (violence & profanity),5999.0,3442,117,18218.0,36913,97.0,UNKNOWN,,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
156,X,7.4,TV,24.0,Finished Airing,Madhouse,Manga,R+ - Mild Nudity,2072.0,2220,756,34617.0,80243,24.0,fall,2001.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
157,Mahou Sensei Negima!,6.94,TV,26.0,Finished Airing,Xebec,Manga,PG-13 - Teens 13 or older,4212.0,1523,494,63454.0,138093,23.0,winter,2005.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
158,Maria-sama ga Miteru,7.29,TV,13.0,Finished Airing,Studio Deen,Light novel,PG-13 - Teens 13 or older,2569.0,2476,673,21053.0,67257,24.0,winter,2004.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
159,Boukyaku no Senritsu,6.28,TV,24.0,Finished Airing,"Gainax, J.C.Staff",Manga,PG-13 - Teens 13 or older,7507.0,4748,39,6009.0,18457,23.0,spring,2004.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
160,"Ima, Soko ni Iru Boku",7.61,TV,13.0,Finished Airing,AIC,Original,R - 17+ (violence & profanity),1362.0,1514,1150,40772.0,138932,24.0,fall,1999.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
161,Peace Maker Kurogane,7.3,TV,24.0,Finished Airing,Gonzo,Manga,R - 17+ (violence & profanity),2512.0,2723,276,23052.0,56677,24.0,fall,2003.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,Pita Ten,6.93,TV,26.0,Finished Airing,Madhouse,Manga,G - All Ages,4278.0,4280,85,10455.0,23271,24.0,spring,2002.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
163,Power Stone,6.55,TV,26.0,Finished Airing,Pierrot,Game,PG - Children,6068.0,6725,23,3688.0,7750,20.0,spring,1999.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
164,Mononoke Hime,8.67,Movie,1.0,Finished Airing,Studio Ghibli,Original,PG-13 - Teens 13 or older,58.0,105,20632,769154.0,1190601,133.0,UNKNOWN,,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165,RahXephon,7.39,TV,26.0,Finished Airing,Bones,Original,PG-13 - Teens 13 or older,2108.0,1745,947,42467.0,116145,23.0,winter,2002.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
166,Samurai 7,7.44,TV,26.0,Finished Airing,Gonzo,Other,PG-13 - Teens 13 or older,1923.0,1618,699,61786.0,128166,26.0,summer,2004.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
167,Scrapped Princess,7.38,TV,24.0,Finished Airing,Bones,Light novel,PG-13 - Teens 13 or older,2160.0,2016,427,37528.0,93327,23.0,spring,2003.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
168,s.CRY.ed,7.36,TV,26.0,Finished Airing,Sunrise,Original,PG-13 - Teens 13 or older,2231.0,2204,660,38038.0,81088,24.0,summer,2001.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
169,Shingetsutan Tsukihime,6.82,TV,12.0,Finished Airing,J.C.Staff,Visual novel,R - 17+ (violence & profanity),4752.0,1336,660,69815.0,163534,24.0,fall,2003.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
170,Slam Dunk,8.54,TV,101.0,Finished Airing,Toei Animation,Manga,PG-13 - Teens 13 or older,108.0,797,6879,128920.0,283226,23.0,fall,1993.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
171,Strange Dawn,6.32,TV,13.0,Finished Airing,Hal Film Maker,Original,PG - Children,7306.0,7677,9,1572.0,5523,23.0,summer,2000.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
173,Tactics,7.2,TV,25.0,Finished Airing,Studio Deen,Manga,PG-13 - Teens 13 or older,3057.0,3269,167,14062.0,40311,24.0,fall,2004.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
174,Tenjou Tenge,6.88,TV,24.0,Finished Airing,Madhouse,Manga,R - 17+ (violence & profanity),4478.0,1198,596,89121.0,184419,23.0,spring,2004.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
175,Tokyo Underground,6.59,TV,26.0,Finished Airing,Pierrot,Manga,PG-13 - Teens 13 or older,5855.0,3873,43,11503.0,28859,25.0,spring,2002.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
176,Triangle Heart: Sweet Songs Forever,6.09,OVA,4.0,Finished Airing,Seven Arcs,Visual novel,R - 17+ (violence & profanity),8439.0,7030,7,2650.0,6869,28.0,UNKNOWN,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
177,Tsubasa Chronicle,7.52,TV,26.0,Finished Airing,Bee Train,Manga,PG-13 - Teens 13 or older,1642.0,1009,2013,95215.0,222752,25.0,spring,2005.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
178,Ultra Maniac,7.16,TV,26.0,Finished Airing,Ashi Productions,Manga,G - All Ages,3218.0,3645,124,13581.0,32480,24.0,spring,2003.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
179,Ultra Maniac OVA,6.62,OVA,1.0,Finished Airing,Ashi Productions,Unknown,G - All Ages,5712.0,7653,3,2389.0,5554,21.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
180,Vandread,7.17,TV,13.0,Finished Airing,Gonzo,Original,PG-13 - Teens 13 or older,3210.0,2168,421,43135.0,82637,22.0,fall,2000.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
181,Vandread: The Second Stage,7.39,TV,13.0,Finished Airing,Gonzo,Original,PG-13 - Teens 13 or older,2113.0,2824,114,31301.0,52908,22.0,fall,2001.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
182,Tenkuu no Escaflowne,7.67,TV,26.0,Finished Airing,Sunrise,Original,PG-13 - Teens 13 or older,1195.0,1422,2069,64352.0,150794,24.0,spring,1996.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
183,Whistle!,7.39,TV,39.0,Finished Airing,Studio Comet,Manga,G - All Ages,2114.0,5224,90,6650.0,14263,24.0,spring,2002.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
184,Xenosaga The Animation,6.32,TV,12.0,Finished Airing,Toei Animation,Game,PG-13 - Teens 13 or older,7254.0,4561,44,8308.0,20156,23.0,winter,2005.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
185,Initial D First Stage,8.33,TV,26.0,Finished Airing,"Gallop, Studio Comet",Manga,PG-13 - Teens 13 or older,224.0,616,11157,177466.0,353680,25.0,spring,1998.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,Initial D Second Stage,8.16,TV,13.0,Finished Airing,Pastel,Manga,PG-13 - Teens 13 or older,394.0,1106,996,124975.0,202885,23.0,fall,1999.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,Initial D Third Stage,7.9,Movie,1.0,Finished Airing,Studio Deen,Manga,PG-13 - Teens 13 or older,735.0,1308,629,104550.0,167970,104.0,UNKNOWN,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
188,Gosenzo San'e,6.03,OVA,4.0,Finished Airing,AIC,Original,Rx - Hentai,0.0,9464,7,978.0,3025,30.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
189,Love Hina,7.1,TV,24.0,Finished Airing,Xebec,Manga,PG-13 - Teens 13 or older,3554.0,864,1459,133865.0,259281,23.0,spring,2000.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
190,Love Hina Again,7.21,OVA,3.0,Finished Airing,Xebec,Manga,PG-13 - Teens 13 or older,2960.0,2153,84,51071.0,84091,30.0,UNKNOWN,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
191,Love Hina Christmas Special: Silent Eve,7.31,Special,1.0,Finished Airing,Xebec,Manga,PG-13 - Teens 13 or older,2487.0,2704,43,35436.0,57393,46.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
192,Love Hina Haru Special: Kimi Sakura Chiru Nakare!!,7.18,Special,1.0,Finished Airing,Xebec,Manga,PG-13 - Teens 13 or older,3128.0,2850,17,31476.0,52165,46.0,UNKNOWN,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
193,Maburaho,6.74,TV,24.0,Finished Airing,J.C.Staff,Light novel,R+ - Mild Nudity,5134.0,1989,217,48136.0,95727,23.0,fall,2003.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
194,Macross Zero,7.51,OVA,5.0,Finished Airing,Satelight,Original,R+ - Mild Nudity,1678.0,3377,122,18988.0,38122,30.0,UNKNOWN,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
195,Onegai☆Teacher,7.11,TV,12.0,Finished Airing,Daume,Original,PG-13 - Teens 13 or older,3494.0,1283,941,93590.0,172570,23.0,winter,2002.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
196,Onegai☆Twins,6.82,TV,12.0,Finished Airing,Daume,Original,PG-13 - Teens 13 or older,4745.0,2112,187,49139.0,87715,25.0,summer,2003.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
197,Rizelmine,6.51,TV,24.0,Finished Airing,"Madhouse, Imagin",Manga,R+ - Mild Nudity,6339.0,4167,47,10404.0,24637,15.0,spring,2002.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
198,Speed Grapher,7.31,TV,24.0,Finished Airing,Gonzo,Original,R+ - Mild Nudity,2504.0,1817,586,40298.0,110219,23.0,spring,2005.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
199,Sen to Chihiro no Kamikakushi,8.78,Movie,1.0,Finished Airing,Studio Ghibli,Original,PG - Children,36.0,44,31139,1234780.0,1760676,124.0,UNKNOWN,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
200,Tenshi na Konamaiki,7.43,TV,50.0,Finished Airing,TMS Entertainment,Manga,PG-13 - Teens 13 or older,1941.0,3978,149,9796.0,27245,24.0,spring,2002.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
201,Video Girl Ai,7.2,OVA,6.0,Finished Airing,Production I.G,Manga,R+ - Mild Nudity,3061.0,3873,138,12650.0,28878,29.0,UNKNOWN,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
202,Wolf's Rain,7.8,TV,26.0,Finished Airing,Bones,Original,PG-13 - Teens 13 or older,929.0,694,5636,129899.0,319198,23.0,winter,2003.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
203,Words Worth,6.72,OVA,5.0,Finished Airing,Arms,Visual novel,Rx - Hentai,0.0,6424,36,3559.0,8596,28.0,UNKNOWN,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
204,Yumeria,6.08,TV,12.0,Finished Airing,Studio Deen,Visual novel,PG-13 - Teens 13 or older,8451.0,3959,31,12651.0,27542,24.0,winter,2004.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
205,Samurai Champloo,8.51,TV,26.0,Finished Airing,Manglobe,Original,R - 17+ (violence & profanity),120.0,106,36236,612643.0,1187090,24.0,spring,2004.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,Lodoss-tou Senki: Eiyuu Kishi Den,7.13,TV,27.0,Finished Airing,AIC,Novel,PG-13 - Teens 13 or older,3408.0,3707,125,11148.0,31538,25.0,spring,1998.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
207,Lodoss-tou Senki,7.36,OVA,13.0,Finished Airing,Madhouse,Light novel,R - 17+ (violence & profanity),2221.0,2466,599,23987.0,67678,25.0,UNKNOWN,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
208,R.O.D: Read or Die,7.63,OVA,3.0,Finished Airing,Studio Deen,Light novel,PG-13 - Teens 13 or older,1299.0,2513,332,32703.0,65589,33.0,UNKNOWN,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
209,R.O.D: The TV,7.53,TV,26.0,Finished Airing,J.C.Staff,Manga,PG-13 - Teens 13 or older,1627.0,2463,410,28354.0,67805,25.0,fall,2003.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
210,Ranma ½,7.76,TV,161.0,Finished Airing,Studio Deen,Manga,R+ - Mild Nudity,1007.0,915,3976,117470.0,245209,24.0,spring,1989.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
211,Pure Mail,6.17,OVA,2.0,Finished Airing,Datama Film,Visual novel,Rx - Hentai,0.0,8824,13,1454.0,3735,29.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
212,Project A-Ko,6.85,Movie,1.0,Finished Airing,APPP,Original,PG-13 - Teens 13 or older,4615.0,4610,123,8219.0,19646,83.0,UNKNOWN,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
213,Pia Carrot e Youkoso!!,5.94,OVA,3.0,Finished Airing,Triple X,Visual novel,Rx - Hentai,0.0,8947,3,1266.0,3582,27.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
214,Pia Carrot e Youkoso!! 2,6.07,OVA,3.0,Finished Airing,Triple X,Visual novel,Rx - Hentai,0.0,10014,5,912.0,2472,28.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
215,Pia Carrot e Youkoso!! 2 DX,6.19,OVA,6.0,Finished Airing,Garyuu Studio,Visual novel,PG-13 - Teens 13 or older,7919.0,9879,2,996.0,2592,28.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
216,Pia Carrot e Youkoso!!: Sayaka no Koi Monogatari,5.81,Movie,1.0,Finished Airing,I-move,Visual novel,PG-13 - Teens 13 or older,9671.0,9592,1,1133.0,2878,47.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
217,Shin Angel,6.17,OVA,5.0,Finished Airing,Arms,Manga,Rx - Hentai,0.0,9307,11,995.0,3175,33.0,UNKNOWN,,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
218,Kidou Senkan Nadesico,7.49,TV,26.0,Finished Airing,Xebec,Original,PG-13 - Teens 13 or older,1746.0,2844,449,19385.0,52289,23.0,fall,1996.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
219,Kidou Senkan Nadesico: The Prince of Darkness,6.73,Movie,1.0,Finished Airing,Xebec,Original,R - 17+ (violence & profanity),5152.0,5032,32,8126.0,15786,79.0,UNKNOWN,,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
220,Kuro no Danshou,5.62,OVA,4.0,Finished Airing,JOF,Visual novel,Rx - Hentai,0.0,9652,9,948.0,2820,31.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
221,Mezzo Forte,6.62,OVA,2.0,Finished Airing,Arms,Original,Rx - Hentai,0.0,3720,91,14871.0,31422,30.0,UNKNOWN,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
222,Mezzo DSA,6.65,TV,13.0,Finished Airing,Arms,Original,R+ - Mild Nudity,5603.0,4413,51,8330.0,21598,25.0,winter,2004.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
223,Dragon Ball,7.96,TV,153.0,Finished Airing,Toei Animation,Manga,PG-13 - Teens 13 or older,640.0,149,14998,640286.0,989241,24.0,winter,1986.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
225,Dragon Ball GT,6.48,TV,64.0,Finished Airing,Toei Animation,Manga,PG-13 - Teens 13 or older,6466.0,327,1940,411392.0,607445,24.0,winter,1996.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
226,Elfen Lied,7.48,TV,13.0,Finished Airing,Arms,Manga,R+ - Mild Nudity,1786.0,71,23559,851108.0,1462904,25.0,summer,2004.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
227,FLCL,8.03,OVA,6.0,Finished Airing,"Gainax, Production I.G",Original,PG-13 - Teens 13 or older,547.0,219,28986,418695.0,786606,25.0,UNKNOWN,,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
228,Jigoku Shoujo,7.61,TV,26.0,Finished Airing,Studio Deen,Original,R - 17+ (violence & profanity),1363.0,625,3082,130391.0,347632,25.0,fall,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
229,Ninin ga Shinobuden,6.89,TV,12.0,Finished Airing,ufotable,Manga,R - 17+ (violence & profanity),4449.0,3565,128,15854.0,34202,24.0,summer,2004.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,Air Master,6.97,TV,27.0,Finished Airing,Toei Animation,Manga,R - 17+ (violence & profanity),4103.0,3403,138,15851.0,37581,24.0,spring,2003.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,Asagiri no Miko,6.1,TV,26.0,Finished Airing,"Chaos Project, GANSIS",Manga,PG - Children,8367.0,6714,4,2425.0,7764,12.0,summer,2002.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
232,Cardcaptor Sakura,8.16,TV,70.0,Finished Airing,Madhouse,Manga,PG - Children,390.0,507,12789,212608.0,420586,25.0,spring,1998.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
233,Daa! Daa! Daa!,7.66,TV,78.0,Finished Airing,J.C.Staff,Manga,G - All Ages,1243.0,4164,249,11246.0,24641,25.0,spring,2000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
234,Dan Doh!!,6.63,TV,26.0,Finished Airing,Tokyo Kids,Manga,G - All Ages,5674.0,8558,6,1651.0,4147,24.0,spring,2004.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
